schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,correction_ids,provenance
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0075,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EA,75,131E,131Ea,74,77,3118,3143,3513,3538,"a_0,\ldots,a_n\in\Bbb R","a_0,\ldots,a_n\in\Bbb R",88b8332b6711d67e9e70800189a456621af947213d8a758d7666e26b5a4aac2a,88b8332b6711d67e9e70800189a456621af947213d8a758d7666e26b5a4aac2a,a23e56c70192cddb2d4fc8947235c9ef42258248c9399bfebb874f2f1ce79268,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0076,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EA,76,131E,131Ea,74,78,3148,3166,3544,3562,\mu_H E_i<\infty,\mu_H E_i<\infty,f87656827d691302dc73924b464b303471d50eef4bc87bba284ad1b3476f6b4a,f87656827d691302dc73924b464b303471d50eef4bc87bba284ad1b3476f6b4a,6c4ddd11b3feb8d300971d8906ed626b40a5f5fa940b871996c44e85afd4dd78,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0077,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EA,77,131E,131Ea,74,78,3176,3179,3576,3579,i,i,de7d1b721a1e0632b7cf04edf5032c8ecffa9f9a08492152b926f1a5a7e765d7,de7d1b721a1e0632b7cf04edf5032c8ecffa9f9a08492152b926f1a5a7e765d7,de7d1b721a1e0632b7cf04edf5032c8ecffa9f9a08492152b926f1a5a7e765d7,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0078,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EA,78,131E,131Ea,75,78,3187,3197,3590,3600,\tilde f,\tilde f,a97980bd5ea2687b95a92a20b39eb9c81e8b5f425db0e06c97f532f4b96186b2,a97980bd5ea2687b95a92a20b39eb9c81e8b5f425db0e06c97f532f4b96186b2,ce8592b31e55f9d7fdf9839cfa5eac9f2131e54b58027dc4159c14bb9b5fe3b0,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0079,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EA,79,131E,131Ea,75,79,3215,3240,3618,3643,\sum_{i=0}^na_i\chi E_i,\sum_{i=0}^na_i\chi E_i,61fd6e77a2c98ac03d2a891a5837c2a68a471dd4395b3fd0bffe29e92cd4bd15,61fd6e77a2c98ac03d2a891a5837c2a68a471dd4395b3fd0bffe29e92cd4bd15,de095ecd8178f3defae7a9cedcae494db400897cc61a7ed900bb705e502f1303,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0080,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EA,80,131E,131Ea,76,80,3287,3290,3694,3697,X,X,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0081,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EA,81,131E,131Ea,76,80,3294,3302,3701,3709,\Bbb R,\Bbb R,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,22316cdc991b42844c0fcdb72f227b6d4c0e8457a736e325af2845b7b3df7f6c,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0082,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EA,82,131E,131Ea,78,82,3322,3388,3729,3795,"\sum_{i=0}^na_i\mu_HE_i
=\sum_{i=0}^na_i\mu E_i=\int\tilde fd\mu","\sum_{i=0}^na_i\mu_HE_i
=\sum_{i=0}^na_i\mu E_i=\int\tilde fd\mu",8079da93d2144479b5c137accb170b5421fae85a420bf9b23de855b7def4333f,8079da93d2144479b5c137accb170b5421fae85a420bf9b23de855b7def4333f,52aa8cddfbcbdd4cf5f548e5e62442844d9ef1340e168b495f512b635b9ec035,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0083,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EB,83,131E,131Eb,83,87,3415,3418,3824,3827,f,f,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0084,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EB,84,131E,131Eb,83,88,3437,3444,3861,3868,\mu_H,\mu_H,25b9b80beb1d5761ac5dd4beb4f63ed60a00d92c8e689d04a7849d8be5504f63,25b9b80beb1d5761ac5dd4beb4f63ed60a00d92c8e689d04a7849d8be5504f63,25b9b80beb1d5761ac5dd4beb4f63ed60a00d92c8e689d04a7849d8be5504f63,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0085,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EB,85,131E,131Eb,84,89,3501,3518,3914,3931,\sequencen{f_n},\sequencen{f_n},fa5119baa98914bf1c06e7b3e23f2fc7892492f922674476fb599e26e28ac0b6,fa5119baa98914bf1c06e7b3e23f2fc7892492f922674476fb599e26e28ac0b6,fa5119baa98914bf1c06e7b3e23f2fc7892492f922674476fb599e26e28ac0b6,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0086,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EB,86,131E,131Eb,85,89,3535,3542,3951,3958,\mu_H,\mu_H,25b9b80beb1d5761ac5dd4beb4f63ed60a00d92c8e689d04a7849d8be5504f63,25b9b80beb1d5761ac5dd4beb4f63ed60a00d92c8e689d04a7849d8be5504f63,25b9b80beb1d5761ac5dd4beb4f63ed60a00d92c8e689d04a7849d8be5504f63,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0087,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EB,87,131E,131Eb,85,90,3574,3586,3998,4010,"f\,\,\mu_H","f\,\,\mu_H",f35a96341cd489cceebb820950d043187c48fdec03f49603257e31a27d901269,f35a96341cd489cceebb820950d043187c48fdec03f49603257e31a27d901269,f35a96341cd489cceebb820950d043187c48fdec03f49603257e31a27d901269,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0088,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EB,88,131E,131Eb,86,91,3610,3634,4041,4065,\sequencen{\tilde f_n},\sequencen{\tilde f_n},b1ab298f66ac966ef4f5da7f5384a321eea7d1a4ae75341a29f2ceb1e04d2c93,b1ab298f66ac966ef4f5da7f5384a321eea7d1a4ae75341a29f2ceb1e04d2c93,61d771533d534a5217e799b180724acf0f8602aab66592b4b563c5ec81b231d2,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0089,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EB,89,131E,131Eb,87,92,3667,3672,4115,4120,\mu,\mu,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0090,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EB,90,131E,131Eb,87,93,3704,3721,4149,4166,"\tilde f\,\,\mu","\tilde f\,\,\mu",6a91e1876f8d08a2f7ae83665616114a0b113f55abb794e6ea6f3a2432eedeb7,6a91e1876f8d08a2f7ae83665616114a0b113f55abb794e6ea6f3a2432eedeb7,c4b8dacad6978804331353522b07de39fe7e8a01d722ccbea2477edd10888a98,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0091,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EB,91,131E,131Eb,89,95,3754,3847,4213,4306," \sup_{n\in\Bbb N}\int \tilde f_nd\mu
=\sup_{n\in\Bbb N}\int f_nd\mu_H
=\int fd\mu_H<\infty"," \sup_{n\in\Bbb N}\int \tilde f_nd\mu
=\sup_{n\in\Bbb N}\int f_nd\mu_H
=\int fd\mu_H<\infty",7c49e6c11a406962acf1aae76302feda0231f9392855fad78ab9dd61f210d7d2,7c49e6c11a406962acf1aae76302feda0231f9392855fad78ab9dd61f210d7d2,12b4f7a108242ade9f57a5bb6ac620b149e13d1e49e99130c89f59209da1f756,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0092,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EB,92,131E,131Eb,93,99,3864,3882,4329,4347,\int\tilde fd\mu,\int\tilde fd\mu,a032f0753143d2e9fc52e2ca492632c5100b601b0d511a87b273898e4952f3ea,a032f0753143d2e9fc52e2ca492632c5100b601b0d511a87b273898e4952f3ea,aa1244fceb6911df82f1d29ba69a1d48dfb38ea98f549e6ed2e8d9e801411848,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0093,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EB,93,131E,131Eb,93,100,3906,3920,4368,4382,\int fd\mu_H,\int fd\mu_H,9f478fefc651ed6ca35d00005de99b2a6276a6e12cd4d47aeb15275e51163a33,9f478fefc651ed6ca35d00005de99b2a6276a6e12cd4d47aeb15275e51163a33,c6dc6ef802546f2dad703c6c6c7eb92f467acfa3c0fa97ded63f88578a97c517,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0094,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EC,94,131E,131Ec,97,104,3946,3949,4410,4413,f,f,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0095,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EC,95,131E,131Ec,97,104,3953,3960,4414,4421,\mu_H,\mu_H,25b9b80beb1d5761ac5dd4beb4f63ed60a00d92c8e689d04a7849d8be5504f63,25b9b80beb1d5761ac5dd4beb4f63ed60a00d92c8e689d04a7849d8be5504f63,25b9b80beb1d5761ac5dd4beb4f63ed60a00d92c8e689d04a7849d8be5504f63,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0096,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EC,96,131E,131Ec,97,105,3994,4003,4474,4483,f_1-f_2,f_1-f_2,1d1badecacfaa72c2d7a5cacfb01e8eeaa35e37cb17820ca2f314f853b3cca5e,1d1badecacfaa72c2d7a5cacfb01e8eeaa35e37cb17820ca2f314f853b3cca5e,1d1badecacfaa72c2d7a5cacfb01e8eeaa35e37cb17820ca2f314f853b3cca5e,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0097,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EC,97,131E,131Ec,98,105,4010,4015,4492,4497,f_1,f_1,0e4763978622e1872f63b216146734bdd28d2ddbd4ffcd82bb62e4602b3dd1a1,0e4763978622e1872f63b216146734bdd28d2ddbd4ffcd82bb62e4602b3dd1a1,0e4763978622e1872f63b216146734bdd28d2ddbd4ffcd82bb62e4602b3dd1a1,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0098,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EC,98,131E,131Ec,98,105,4020,4025,4502,4507,f_2,f_2,98550483d35bb33deea0ab91484e5025cfa0420e157798ed8586a942f7ee57d0,98550483d35bb33deea0ab91484e5025cfa0420e157798ed8586a942f7ee57d0,98550483d35bb33deea0ab91484e5025cfa0420e157798ed8586a942f7ee57d0,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0099,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EC,99,131E,131Ec,99,106,4043,4050,4538,4545,\mu_H,\mu_H,25b9b80beb1d5761ac5dd4beb4f63ed60a00d92c8e689d04a7849d8be5504f63,25b9b80beb1d5761ac5dd4beb4f63ed60a00d92c8e689d04a7849d8be5504f63,25b9b80beb1d5761ac5dd4beb4f63ed60a00d92c8e689d04a7849d8be5504f63,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0100,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EC,100,131E,131Ec,100,107,4081,4113,4571,4603,\tilde f=\tilde f_1-\tilde f_2,\tilde f=\tilde f_1-\tilde f_2,ce37a6012d63fd9d21b6078f3739111c2142ce584c552cc4042b33cdd6937eee,ce37a6012d63fd9d21b6078f3739111c2142ce584c552cc4042b33cdd6937eee,c0549574c0d426e37577ea50d7d76c5b3938aa34e2c99f90f25c3e6cf4548d77,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0101,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EC,101,131E,131Ec,102,109,4131,4231,4621,4721," \int\tilde fd\mu=\int\tilde f_1d\mu-\int\tilde f_2d\mu=\int
f_1d\mu_H-\int f_2d\mu_H=\int fd\mu_H"," \int\tilde fd\mu=\int\tilde f_1d\mu-\int\tilde f_2d\mu=\int
f_1d\mu_H-\int f_2d\mu_H=\int fd\mu_H",d942124e34c139ae5257aea4424b5612f3c24bc05090720cc92cfbc7da811bb3,d942124e34c139ae5257aea4424b5612f3c24bc05090720cc92cfbc7da811bb3,21eea754c379ce42105578ebd1f526fc6c3dfc70208742ba723b6a3b4f603f0a,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0102,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131ED,102,131E,131Ed,107,114,4272,4282,4769,4779,\tilde f,\tilde f,a97980bd5ea2687b95a92a20b39eb9c81e8b5f425db0e06c97f532f4b96186b2,a97980bd5ea2687b95a92a20b39eb9c81e8b5f425db0e06c97f532f4b96186b2,ce8592b31e55f9d7fdf9839cfa5eac9f2131e54b58027dc4159c14bb9b5fe3b0,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0103,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131ED,103,131E,131Ed,107,114,4286,4291,4780,4785,\mu,\mu,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0104,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131ED,104,131E,131Ed,108,115,4330,4335,4834,4839,\mu,\mu,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0105,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131ED,105,131E,131Ed,108,115,4349,4361,4853,4865,E\in\Sigma,E\in\Sigma,afe4bbaaedba5158924d3a0bd77f0304472650e71de5aed22515cc3a0a8e1bd2,afe4bbaaedba5158924d3a0bd77f0304472650e71de5aed22515cc3a0a8e1bd2,afe4bbaaedba5158924d3a0bd77f0304472650e71de5aed22515cc3a0a8e1bd2,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0106,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131ED,106,131E,131Ed,109,116,4372,4396,4886,4910,E\subseteq\dom\tilde f,E\subseteq\dom\tilde f,60823faaedf05290c7ae30ff7d81380522377b01b19d741f6c115703b97bd602,60823faaedf05290c7ae30ff7d81380522377b01b19d741f6c115703b97bd602,8b8f209ffbd471d0c65797c0a044093a4f350192c8de54aabadc30fab71fd741,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0107,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131ED,107,131E,131Ed,109,116,4401,4419,4915,4933,\tilde f\restr E,\tilde f\restr E,7759fe2e08cb6b02988039d455cc80816d2e01bd38e0e7c9844cb2b4a28a0646,7759fe2e08cb6b02988039d455cc80816d2e01bd38e0e7c9844cb2b4a28a0646,9ab1c20c2318264fd3031fa8b357214f9046f862d2da396a4e2a0889ee4e04e0,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0108,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131ED,108,131E,131Ed,110,117,4423,4431,4943,4951,\Sigma,\Sigma,d65d75b1e6562713a3936bb38fdfe6832fb5b96c946de58f7ce0992057665aa8,d65d75b1e6562713a3936bb38fdfe6832fb5b96c946de58f7ce0992057665aa8,d65d75b1e6562713a3936bb38fdfe6832fb5b96c946de58f7ce0992057665aa8,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0109,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131ED,109,131E,131Ed,110,117,4463,4484,4979,5000,\mu(H\setminus E)=0,\mu(H\setminus E)=0,71915376f71575dd6c2b6bdec7954b337b6f7dadb1b5c3dc24a47585c7d41d33,71915376f71575dd6c2b6bdec7954b337b6f7dadb1b5c3dc24a47585c7d41d33,52a66a7719277313d9c7357e45beb8e5af1204ab9f353140c162c1171e8308b2,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0110,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131ED,110,131E,131Ed,111,118,4488,4497,5011,5020,E\cap H,E\cap H,5c646065e2f955c8880807649ee87e7e9e68ba8c41af1908e41bff86e263a4b9,5c646065e2f955c8880807649ee87e7e9e68ba8c41af1908e41bff86e263a4b9,406befa5de20bb54081c7c637530ffdd8c33b16df7f1d8cf016a7d6782221a52,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
