schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,provenance
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0233,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114GD,233,114G,114Gd,377,403,14916,14928,16204,16216,a\in\Bbb R,a\in\Bbb R,320bc61e7c9c240bbe3785a1abef668d5dc5d0f36fa1061c386ff0b380288e4a,320bc61e7c9c240bbe3785a1abef668d5dc5d0f36fa1061c386ff0b380288e4a,25e579aff10f303f0b3a0972c2a2e1d81163cd9641dfef0b0d7d1242d0c298e1,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0234,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114GD,234,114G,114Gd,379,405,15015,15051,16312,16348,"\{a\}\subseteq\coint{a,a+\epsilon}","\{a\}\subseteq\coint{a,a+\epsilon}",635198ee4bd683c8e4963462a6b2a251a1ac81e818d4cde3e499c3785bd5a967,635198ee4bd683c8e4963462a6b2a251a1ac81e818d4cde3e499c3785bd5a967,635198ee4bd683c8e4963462a6b2a251a1ac81e818d4cde3e499c3785bd5a967,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0235,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114GD,235,114G,114Gd,380,406,15056,15077,16359,16380,\mu\{a\}\le\epsilon,\mu\{a\}\le\epsilon,6d3438ef86e8db7634a0ef8972e38526f9dcdb6206959823808d37337e86e59f,6d3438ef86e8db7634a0ef8972e38526f9dcdb6206959823808d37337e86e59f,6d3438ef86e8db7634a0ef8972e38526f9dcdb6206959823808d37337e86e59f,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0236,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114GD,236,114G,114Gd,380,406,15089,15101,16395,16407,\epsilon>0,\epsilon>0,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0237,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114GE,237,114G,114Ge,387,414,15257,15269,16633,16645,\mu\{a\}=0,\mu\{a\}=0,2ad0b69ff7426f652d20c32016c15c1387473316b3aff294720e29bddee2aaaf,2ad0b69ff7426f652d20c32016c15c1387473316b3aff294720e29bddee2aaaf,2ad0b69ff7426f652d20c32016c15c1387473316b3aff294720e29bddee2aaaf,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0238,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114GE,238,114G,114Ge,387,415,15280,15283,16659,16662,a,a,ca978112ca1bbdcafac231b39a23dc4da786eff8147c4e72b9807785afee48bb,ca978112ca1bbdcafac231b39a23dc4da786eff8147c4e72b9807785afee48bb,ca978112ca1bbdcafac231b39a23dc4da786eff8147c4e72b9807785afee48bb,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0239,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114GE,239,114G,114Ge,388,415,15290,15308,16669,16687,A\subseteq\Bbb R,A\subseteq\Bbb R,cc5cb6f74b39f1a7f59e9d7211eb60657e0f8ca54ef310f88be050655debe43a,cc5cb6f74b39f1a7f59e9d7211eb60657e0f8ca54ef310f88be050655debe43a,66f383559daade350ebf84ff1ecc78b9efcbc7c47b510eb1f8650c0fdeb72a75,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0240,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114GE,240,114G,114Ge,389,416,15360,15380,16759,16779,\{a_n:n\in\Bbb N\},\{a_n:n\in\Bbb N\},167232bd0cf375faec5f85fee90890ce45a7307e7156481d88e881a7d4a6ec7b,167232bd0cf375faec5f85fee90890ce45a7307e7156481d88e881a7d4a6ec7b,df63cbcd91c9ca8fd09a43fa234e9dac357e582500ee59c769c0b35c30e49c23,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0241,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114GE,241,114G,114Ge,389,417,15403,15425,16802,16824,\mu A=\mu\emptyset=0,\mu A=\mu\emptyset=0,87c9d23b703460f4ac5fd5133df6fcc930cd0d6a09605ed14ebaeefcd6b02c9b,87c9d23b703460f4ac5fd5133df6fcc930cd0d6a09605ed14ebaeefcd6b02c9b,2070024d5682cbfdf87643f82f4392306aa03ff7951a98b549a9cea7c9afb1a0,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0242,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114GE,242,114G,114Ge,390,418,15443,15474,16845,16876,A=\bigcup_{n\in\Bbb N}\{a_n\},A=\bigcup_{n\in\Bbb N}\{a_n\},b60cd5dbcb7c408baa4efbd921e6d0faa3f66c99eb0e6b14718ab34bf8b85128,b60cd5dbcb7c408baa4efbd921e6d0faa3f66c99eb0e6b14718ab34bf8b85128,0212b360ab9e17cfc67ff6939bd273f09890294b070f3e0e3498a5d4a618a7d3,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0243,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114GE,243,114G,114Ge,390,419,15488,15529,16903,16944,"\mu
A\le\sum_{n=0}^{\infty}\mu\{a_n\}=0",\mu A\le\sum_{n=0}^{\infty}\mu\{a_n\}=0,0c7d30338879e844f119e1921b13b3fb1ec13f91e0711db38a547aad01d6d5de,f20bcc4625e6d5b4906a3d3e7eda1e8ff6a2b5ff83c2f987544d42d4a4c571ce,29c8a269c35ef8187a8e47e68ce712ee1efe7ff43a812d6e512f369a6b7fd846,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0244,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XA,244,114X,114Xa,395,423,15597,15606,17010,17019,\pmb{>},\pmb{>},b67713980e18668220318c063c5527913bfdd7093a1cf6a15fa9d84ec30d97c1,b67713980e18668220318c063c5527913bfdd7093a1cf6a15fa9d84ec30d97c1,b67713980e18668220318c063c5527913bfdd7093a1cf6a15fa9d84ec30d97c1,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0245,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XA,245,114X,114Xa,395,424,15615,15634,17033,17052,g:\Bbb R\to\Bbb R,g:\Bbb R\to\Bbb R,5303310b09994fb81149281e7324fa4875bc0bb4967172cec96e910910b65db8,5303310b09994fb81149281e7324fa4875bc0bb4967172cec96e910910b65db8,3ab05512a236c123a2a54846396fea78fbbd2568e96cf9e0d483e9547ed5eb45,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0246,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XA,246,114X,114Xa,397,425,15693,15711,17115,17133,I\subseteq\Bbb R,I\subseteq\Bbb R,b320cdbc5ab0e4fce5ab227bbe5ff5c320196d2a3d7d893dae54cf74879f4381,b320cdbc5ab0e4fce5ab227bbe5ff5c320196d2a3d7d893dae54cf74879f4381,1f6569a3812314869c6c4b225981af4ea8b0bbd407b523921a9c2cf702c55cee,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0247,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XA,247,114X,114Xa,397,425,15719,15731,17147,17159,\lambda_gI,\lambda_gI,8c64d52f678a82eca45ac7806daff1d5693816cf8b9711f03f22b5820a029251,8c64d52f678a82eca45ac7806daff1d5693816cf8b9711f03f22b5820a029251,8c64d52f678a82eca45ac7806daff1d5693816cf8b9711f03f22b5820a029251,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0248,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XA,248,114X,114Xa,399,428,15756,15778,17191,17213,\lambda_g\emptyset=0,\lambda_g\emptyset=0,2f9fef817387825e548f0572fc63ee638da020efc1fd3cab7f54d4285158c560,2f9fef817387825e548f0572fc63ee638da020efc1fd3cab7f54d4285158c560,2f9fef817387825e548f0572fc63ee638da020efc1fd3cab7f54d4285158c560,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0249,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XA,249,114X,114Xa,400,429,15785,15854,17220,17289,"\lambda_g\coint{a,b}
=\lim_{x\uparrow b}g(x)-\lim_{x\uparrow a}g(x)","\lambda_g\coint{a,b}
=\lim_{x\uparrow b}g(x)-\lim_{x\uparrow a}g(x)",82180dbca162303ac494847f337fda869e7f6591166fa02d9801218821bb341e,82180dbca162303ac494847f337fda869e7f6591166fa02d9801218821bb341e,a7449daeff1f4abae8e2b6d8ea07e6222bda81f821508881ed07645105a20c14,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0250,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XA,250,114X,114Xa,403,432,15870,15875,17307,17312,a<b,a<b,4a826aacf580757c5183b8f0677ee58f4a983a9ffa50be4994ed9f741373d25f,4a826aacf580757c5183b8f0677ee58f4a983a9ffa50be4994ed9f741373d25f,4a826aacf580757c5183b8f0677ee58f4a983a9ffa50be4994ed9f741373d25f,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0251,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XA,251,114X,114Xa,403,432,15891,15909,17336,17354,A\subseteq\Bbb R,A\subseteq\Bbb R,cc5cb6f74b39f1a7f59e9d7211eb60657e0f8ca54ef310f88be050655debe43a,cc5cb6f74b39f1a7f59e9d7211eb60657e0f8ca54ef310f88be050655debe43a,66f383559daade350ebf84ff1ecc78b9efcbc7c47b510eb1f8650c0fdeb72a75,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0252,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XA,252,114X,114Xa,405,435,15915,16125,17366,17590,"\eqalign{\theta_gA=\inf\{\sum_{j=0}\sp{\infty}\lambda_gI_j:\langle
I_j\rangle_{j\in\Bbb N}
\text{ is a sequence of }&\text{half-open intervals}\cr
&\text{such that }
A\subseteq\bigcup_{j\in\Bbb N}I_j\}.\cr}","\eqalign{\theta_gA=\inf\{\sum_{j=0}\sp{\infty}\lambda_gI_j:\langle
I_j\rangle_{j\in\Bbb N}
\text{ adalah barisan }&\text{interval setengah terbuka}\cr
&\text{sedemikian sehingga }
A\subseteq\bigcup_{j\in\Bbb N}I_j\}.\cr}",0b3897ffc88c1814e7ea6c644dc51ba4b0a2085e40e26e3f297786bfc0b0bba6,d6c1aba110c286b5780fad0f6e251da7e57f97c0b9c5b05bff56b7a3525ec969,d3879652638bb3ea7aeb6f6fd33781a87dca4ee8d8c2fd3f9facfcea333a1b29,$$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0253,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XA,253,114X,114Xa,411,441,16147,16157,17618,17628,\theta_g,\theta_g,48096e54dd3e9d5bd4dd101dbe847efbb0d0d3d1e7cba799dff73a3ddff0009f,48096e54dd3e9d5bd4dd101dbe847efbb0d0d3d1e7cba799dff73a3ddff0009f,48096e54dd3e9d5bd4dd101dbe847efbb0d0d3d1e7cba799dff73a3ddff0009f,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0254,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XA,254,114X,114Xa,411,441,16181,16189,17653,17661,\Bbb R,\Bbb R,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,22316cdc991b42844c0fcdb72f227b6d4c0e8457a736e325af2845b7b3df7f6c,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0255,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XA,255,114X,114Xa,412,442,16197,16204,17672,17679,\mu_g,\mu_g,603422880677d2e6f29e62d4e8497679ec9f1c074676c6473359d7c39629b4da,603422880677d2e6f29e62d4e8497679ec9f1c074676c6473359d7c39629b4da,603422880677d2e6f29e62d4e8497679ec9f1c074676c6473359d7c39629b4da,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0256,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XA,256,114X,114Xa,412,442,16233,16243,17711,17721,\theta_g,\theta_g,48096e54dd3e9d5bd4dd101dbe847efbb0d0d3d1e7cba799dff73a3ddff0009f,48096e54dd3e9d5bd4dd101dbe847efbb0d0d3d1e7cba799dff73a3ddff0009f,48096e54dd3e9d5bd4dd101dbe847efbb0d0d3d1e7cba799dff73a3ddff0009f,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0257,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XA,257,114X,114Xa,413,443,16282,16290,17767,17775,\mu_gI,\mu_gI,4722a985e5bcddc22e5078d323a33cb1d59a66fadcc7791d70981a293f0357a3,4722a985e5bcddc22e5078d323a33cb1d59a66fadcc7791d70981a293f0357a3,4722a985e5bcddc22e5078d323a33cb1d59a66fadcc7791d70981a293f0357a3,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0258,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XA,258,114X,114Xa,413,444,16315,16327,17804,17816,\lambda_gI,\lambda_gI,8c64d52f678a82eca45ac7806daff1d5693816cf8b9711f03f22b5820a029251,8c64d52f678a82eca45ac7806daff1d5693816cf8b9711f03f22b5820a029251,8c64d52f678a82eca45ac7806daff1d5693816cf8b9711f03f22b5820a029251,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0259,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XA,259,114X,114Xa,414,445,16357,16375,17856,17874,I\subseteq\Bbb R,I\subseteq\Bbb R,b320cdbc5ab0e4fce5ab227bbe5ff5c320196d2a3d7d893dae54cf74879f4381,b320cdbc5ab0e4fce5ab227bbe5ff5c320196d2a3d7d893dae54cf74879f4381,1f6569a3812314869c6c4b225981af4ea8b0bbd407b523921a9c2cf702c55cee,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0260,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XA,260,114X,114Xa,414,445,16408,16416,17916,17924,\Bbb R,\Bbb R,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,22316cdc991b42844c0fcdb72f227b6d4c0e8457a736e325af2845b7b3df7f6c,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0261,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XA,261,114X,114Xa,415,446,16437,16444,17947,17954,\mu_g,\mu_g,603422880677d2e6f29e62d4e8497679ec9f1c074676c6473359d7c39629b4da,603422880677d2e6f29e62d4e8497679ec9f1c074676c6473359d7c39629b4da,603422880677d2e6f29e62d4e8497679ec9f1c074676c6473359d7c39629b4da,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0262,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XA,262,114X,114Xa,417,448,16448,16455,17958,17965,\mu_g,\mu_g,603422880677d2e6f29e62d4e8497679ec9f1c074676c6473359d7c39629b4da,603422880677d2e6f29e62d4e8497679ec9f1c074676c6473359d7c39629b4da,603422880677d2e6f29e62d4e8497679ec9f1c074676c6473359d7c39629b4da,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0263,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XA,263,114X,114Xa,417,449,16512,16515,18025,18028,g,g,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0264,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XB,264,114Xb,114Xb,420,452,16601,16633,18110,18142,"\lambda_g\coint{a,b}=g(b)-g(a)","\lambda_g\coint{a,b}=g(b)-g(a)",fba7f685a1523785001ff8ec979d06f6e53951cfb64b6ca746f182ee3151d955,fba7f685a1523785001ff8ec979d06f6e53951cfb64b6ca746f182ee3151d955,fba7f685a1523785001ff8ec979d06f6e53951cfb64b6ca746f182ee3151d955,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0265,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XC,265,114Xc,114Xc,423,455,16693,16701,18213,18221,\theta,\theta,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0266,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XC,266,114Xc,114Xc,423,455,16733,16738,18253,18258,\mu,\mu,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0267,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XC,267,114Xc,114Xc,425,456,16763,16771,18286,18294,\Bbb R,\Bbb R,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,22316cdc991b42844c0fcdb72f227b6d4c0e8457a736e325af2845b7b3df7f6c,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0268,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XC,268,114Xc,114Xc,425,457,16785,16809,18312,18336,\theta A=\inf\{\mu E:E,\theta A=\inf\{\mu E:E,a4eb7f86faa94ac84737c5663c635ff89cdccb8c6826da5fab4328c1099be901,a4eb7f86faa94ac84737c5663c635ff89cdccb8c6826da5fab4328c1099be901,86a4cd703959bd39db17362679cb6b890456210d82b62069ca3e309ecacf4bab,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0269,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114XC,269,114Xc,114Xc,426,457,16834,16850,18355,18371,A\subseteq E\},A\subseteq E\},1187268a8d0ff761554c88db8f856ee5453478124fe8302645e73cb6f26e2dbe,1187268a8d0ff761554c88db8f856ee5453478124fe8302645e73cb6f26e2dbe,0cf51cd9e3334ad725624828ce8e7143b07695f0fe6b6f0df9a1411870d54d65,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
