correction_id,unit_id,authority_path,authority_line,authority_text,target_path,target_line,target_text,classification,rationale,math_ordinal,source_normalized_sha256,target_normalized_sha256
O007-CORR-0104,O007-FREMLIN-V2-S234,authority/fremlin/source/mt2.2016/mt234.tex,362,"\sum_{i\in I}f^-d\mu_i",source/id-ID/mt234.tex,377,"\sum_{i\in I}\int f^-d\mu_i",mathematical-missing-integral-operator,"The proposition requires the sum of negative-part integrals; without the integral sign the expression is not a scalar and conflicts with the proof in 234H(c)(iii).",292,fc8b78a5f7088e9654aa1d121587beac63794b824f6efd545d76fe9c34519563,86a04d59b89539d78e2eddccdbe315727a9d8525c29c5823ede31c245cb369ef
O007-CORR-0105,O007-FREMLIN-V2-S234,authority/fremlin/source/mt2.2016/mt234.tex,371,"E_i\in\Sigma_i",source/id-ID/mt234.tex,386,"E\in\Sigma_i",mathematical-undefined-variable,"Only E and F are introduced in this proof.  Completeness of each mu_i yields E in Sigma_i from E subseteq F and mu_i F=0; no indexed E_i exists.",302,b251cbed3bc7e1fb2954006af3974141472b4f8a8b3adf075cd98d8711f3d5ea,eb175f9df9ccdcbf76627baec7ec0cb7b79460c26ea7165e0ddce22bb0a0fa58
O007-CORR-0106,O007-FREMLIN-V2-S234,authority/fremlin/source/mt2.2016/mt234.tex,421,"[\infty,\infty]",source/id-ID/mt234.tex,437,"[-\infty,\infty]",mathematical-wrong-interval-endpoint,"The proposition and the two preceding occurrences concern extended-real integrals on [-infinity,infinity].  Repeating positive infinity as both endpoints collapses the interval and contradicts the equivalence being proved.",331,8a3835fa18eae8459cb4309ddb24500c14a6884f31bc3a7c79f76fd0a0e53069,c2786c0b1c91c05fddbf58b2a0b7fcf49f8a8ddf6f76db8508839ae252b71f66
O007-CORR-0107,O007-FREMLIN-V2-S234,authority/fremlin/source/mt2.2016/mt234.tex,741,"\hat\mu(H\setminus((H'\cup(X\setminus G)))=0",source/id-ID/mt234.tex,757,"\hat\mu(H\setminus(H'\cup(X\setminus G)))=0",source-mismatched-delimiter,"The essential-supremum equivalence measures H minus the union of H' and X minus G.  The authority has an unmatched extra opening parenthesis and fails to close the measure application; the corrected grouping is balanced and yields the next equivalence.",620,cf7004aa8a9d3a541ce1d8a337ca1cb2a84a6d5c5feedea9b44b50d1a26ff9a1,4ec6082e46053d9fe02466e1cd6920260afb2ed1a50cdcca6efd38f128094c32
O007-CORR-0108,O007-FREMLIN-V2-S234,authority/fremlin/source/mt2.2016/mt234.tex,821,"indefinite-integral measure over \nu",source/id-ID/mt234.tex,840-841,"ukuran integral tak tentu terhadap \mu",mathematical-wrong-reference-measure,"The theorem assumes that nu is an indefinite-integral measure over mu.  Referring to nu as its own base measure contradicts the theorem statement and the cited consequences, all of which use mu.",710,84eb2b123d1102b8f7c00b34116df32107cffa82d46efbac7fd9543fa7459c38,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804
O007-CORR-0109,O007-FREMLIN-V2-S234,authority/fremlin/source/mt2.2016/mt234.tex,943-946,"\sum_{n=0}^{\infty}\nu(F\cap G_n)-\mu(F\cap G_n)",source/id-ID/mt234.tex,966-969,"\sum_{n=0}^{\infty}(\nu(F\cap G_n)-\mu(F\cap G_n))",mathematical-missing-summand-grouping,"The equality expands nu F minus mu F term by term.  Without grouping, only the nu terms are summed and a single free n remains in the mu term; parentheses make both terms part of every summand.",839,4944431bd767ecdfb7fced87718af3b1c32ff4cc1bd385ffe7384e4def8c7fdc,48a9a0fccdcfa5bdd4dced2bb4aeae4621b6c5c0fb3c33da09d38c64178eb41d
O007-CORR-0110,O007-FREMLIN-V2-S234,authority/fremlin/source/mt2.2016/mt234.tex,953,"\sum_{n=0}^m\nu F_n-\mu F_n\ge\gamma",source/id-ID/mt234.tex,977,"\sum_{n=0}^m(\nu F_n-\mu F_n)\ge\gamma",mathematical-missing-summand-grouping,"The finite choice is made from the sum of the differences defining lambda G_n.  Without parentheses only nu F_n is summed and the final mu F_n has a free index.",850,4ded4f81b20556441aba4b59464bac9838b57f95bb8e54d1e662be5b4430e7ef,9077ab446a4fb3464e656c8551789c3c7b565f142178bfab913b4521e836b907
O007-CORR-0111,O007-FREMLIN-V2-S234,authority/fremlin/source/mt2.2016/mt234.tex,957-958,"\sum_{n=0}^m\nu F_n-\mu F_n",source/id-ID/mt234.tex,981-982,"\sum_{n=0}^m(\nu F_n-\mu F_n)",mathematical-missing-summand-grouping,"The equality uses finite additivity for nu F minus mu F.  Both terms must be grouped inside the sum; otherwise the displayed equality leaves the last mu term unsummed.",855,1d5ae841c042285a964e9ab04f76a3cbec160b48c2d8c543ae1ccbde85f177a4,ee8495725acc17d8d7f8b8dec5e50c5e1f0200e14329e3712dfd5dcee9861f98
O007-CORR-0112,O007-FREMLIN-V2-S234,authority/fremlin/source/mt2.2016/mt234.tex,1160,"\mu E=\nu\phi[E] for E\in\Tau",source/id-ID/mt234.tex,1190,"\mu E=\nu\phi[E] untuk E\in\Sigma",mathematical-wrong-domain,"The exercise defines Sigma as a sigma-algebra on X and then defines mu on X.  Tau is the sigma-algebra on Y, so E belongs to Sigma; using Tau is a type error.",1062,2c51c23a716fda0bf481e7a5326d3f3bfbae2b118b054427c24bebecf5853122,afe4bbaaedba5158924d3a0bd77f0304472650e71de5aed22515cc3a0a8e1bd2
O007-CORR-0113,O007-FREMLIN-V2-S235,authority/fremlin/source/mt2.2016/mt235.tex,114,"g\text{ is }\nu-\text{integrable}",source/id-ID/mt235.tex,120,"g\text{ terintegralkan terhadap }\nu",source-tex-hyphenation-error,"The bare minus after nu typesets a mathematical subtraction sign rather than a compound-word hyphen.  The next line uses the intended nu\text{-integrable} construction; the Indonesian localization expresses the relation directly.",,,
O007-CORR-0114,O007-FREMLIN-V2-S235,authority/fremlin/source/mt2.2016/mt235.tex,113-119,"\overline{\int}fd\nu ... \le\inf\{\int h\,d\mu:...\}=\overline{\intop}J\times f\phi\,d\mu",source/id-ID/mt235.tex,119-126,"\overline{\int}fd\nu ... \ge\inf\{\int h\,d\mu:...\}=\overline{\intop}J\times f\phi\,d\mu",mathematical-reversed-inequality,"Mapped nu-integrable majorants form a subset of all mu-integrable majorants of the pulled-back function.  The infimum over that restricted class is therefore greater than or equal to the unrestricted infimum, as required by the theorem's upper-integral chain.  The full math-atom hashes also include the localized repair recorded in O007-CORR-0113.",72,ea47dbdef709903ab57a6dd75d18532ad524f0d18cff2179b2c70db1b9122ee4,393f5b95c7227c228f6067f1a8213cf81a37407229f5830259c97efb69da0101
O007-CORR-0115,O007-FREMLIN-V2-S235,authority/fremlin/source/mt2.2016/mt235.tex,122,"\underline{\int}J\times f\phi\,d\mu\le\underline{\int}f\,d\nu",source/id-ID/mt235.tex,130,"\underline{\int}J\times f\phi\,d\mu\ge\underline{\int}f\,d\nu",mathematical-reversed-inequality,"Applying the corrected upper-integral inequality to -f and negating reverses the relation.  This yields lower integral of the pullback greater than or equal to lower integral of f, exactly as the theorem states.",74,0ab0bad14e4e0e82b261e2384441d4425e42a909349c06c366247803fa1e8f0d,6504c0c94e662bc36a39981b61e8848d6151b88ed58db7abc697d3c2b044bb31
O007-CORR-0116,O007-FREMLIN-V2-S235,authority/fremlin/source/mt2.2016/mt235.tex,383,"\int J\times \phi\,d\hat\mu=\int g\,d\hat\nu",source/id-ID/mt235.tex,403,"\int J\times g\phi\,d\hat\mu=\int g\,d\hat\nu",mathematical-missing-factor,"This branch concerns J times the composition g after phi, and the preceding display proves precisely that integral.  Omitting g changes the integrand and leaves phi itself in a scalar product.",286,1bfca017ba17097acaaecc2d92bb1ee5ba975597e6434d617e2b3a9c6e342505,32a39a08c590856a83aed1c672e14f8b419af7ec836531e453954709f309155c
O007-CORR-0117,O007-FREMLIN-V2-S235,authority/fremlin/source/mt2.2016/mt235.tex,1171,intepreting,source/id-ID/mt235.tex,1223,menafsirkan,source-spelling-error,"The English participle is misspelled; the Indonesian target already renders the intended word correctly.",,,
O007-CORR-0118,O007-FREMLIN-V2-S241,authority/fremlin/source/mt2.2016/mt241.tex,301,stable header 241Gg,source/id-ID/mt241.tex,305,stable header 241Eg,stable-id-wrong-section-prefix,"The seventh subitem of 241E follows 241Ea through 241Ef, and mt242 explicitly cites 241Eg. The authority label 241Gg is a prefix typo; the source spelling remains a lookup alias.",,,
O007-CORR-0119,O007-FREMLIN-V2-S241,authority/fremlin/source/mt2.2016/mt241.tex,574,f_q(x)=\Real(e^{iqx}f(x)),source/id-ID/mt241.tex,589,f_q(x)=\Real(e^{iq}f(x)),mathematical-ill-typed-phase,"The underlying x is an arbitrary point of X, so qx is undefined. Rational scalar phases e^{iq} give the dense family needed for the stated equality and bound.",589,c83eec622e0abd47a314809b99ff3385f91bc938b2d620f6d1955a420d5a6ef3,bea6e0e2b16eb3379b993f95cc64fdf0ff4b1c114b2736ba5c836439d82ca16d
O007-CORR-0120,O007-FREMLIN-V2-S242,authority/fremlin/source/mt2.2016/mt242.tex,904-908,+\int(\sum \Imag(f_n)),source/id-ID/mt242.tex,845-849,+i\int(\sum \Imag(f_n)),mathematical-missing-imaginary-factor,For complex-valued functions f=Real(f)+i Imag(f). The printed intermediate equality omits i and would be real-valued despite its complex left side.,764,cdf0d5a936187669fb2d5bc3a311607b22bb1947323ffbf3f4273f284a63a895,f3a1c74952137d8d8a2765283b02b67219139b1ea579010c8dc3a51c288ecc66
O007-CORR-0121,O007-FREMLIN-V2-S242,authority/fremlin/source/mt2.2016/mt242.tex,999,P_2:L_1(\mu\restrp\Tau)\to L^1(\mu\restrp\Upsilon),source/id-ID/mt242.tex,938,P_2:L^1(\mu\restrp\Tau)\to L^1(\mu\restrp\Upsilon),mathematical-wrong-function-space-notation,"P_1 maps into L^1(mu restricted to Tau) and the requested identity is P=P_2P_1, so this must be the domain of P_2. L_1 is an isolated typo.",834,5c1bc51e7d424ff4a87e037c287a280685a7e701db92f4d9aa5a58a4998800c3,499ca9ff4f760b82dd2dae8d3d71c9d0ad770c65e0734ad4654e16aa3b05c3b0
O007-CORR-0122,O007-FREMLIN-V2-S242,authority/fremlin/source/mt2.2016/mt242.tex,1012-1014,"phi_delta defined, then phi declared smooth",source/id-ID/mt242.tex,950-952,phi_delta defined and declared smooth,mathematical-undefined-referent,"The exercise defines the parameterized function phi_delta and uses it in the next part. Bare phi is undefined, so the smoothness assertion must refer to phi_delta.",845,10ce0200b450ea955833553e717821c7721818b8a95cffd7e54b46e08918b512,c5e2597e31811225ef59eeb6adcf1684c5e90006082adf05d544fd87eed6cbef
O007-CORR-0123,O007-FREMLIN-V2-S242,authority/fremlin/source/mt2.2016/mt242.tex,1123-1125,"if U is a Banach lattice, it is U is Dedekind complete",source/id-ID/mt242.tex,1055-1057,"jika U suatu kisi Banach, maka U lengkap Dedekind",source-prose-duplication,The authority duplicates the words 'it is' and U; the Indonesian sentence retains the single intended implication.,,,
O007-CORR-0124,O007-FREMLIN-V2-S242,authority/fremlin/source/mt2.2016/mt242.tex,1210,conditional expections,source/id-ID/mt242.tex,1135-1136,ekspektasi bersyarat,source-spelling-error,The authority misspells expectations; the Indonesian text renders the intended mathematical noun.,,,
O007-CORR-0125,O007-FREMLIN-V2-S243,authority/fremlin/source/mt2.2016/mt243.tex,52,|cf|\le|c||M_1|,source/id-ID/mt243.tex,56,|cf|\le|c|M_1,mathematical-redundant-absolute-value,"M_1 was chosen nonnegative, so absolute-value bars around it are redundant and typographically misleading.",56,ae23432ae5c90d47df3d8f0749ea2dd3eb80ccb9f7ffc89c1ee92d295679890f,031e7db934d097b433059893aaf914e2828fc38e7cdad967aa391e6199a1d8fe
O007-CORR-0126,O007-FREMLIN-V2-S243,authority/fremlin/source/mt2.2016/mt243.tex,579,E_k={x:k epsilon <= f_tilde(x)<k+1)epsilon,source/id-ID/mt243.tex,615,E_k={x:k epsilon <= f_tilde(x)<(k+1)epsilon},mathematical-malformed-interval-set,The printed upper endpoint has an unmatched closing parenthesis and the set lacks its closing brace. The corrected interval is the partition used in the following approximation.,553,6d519b0a77b94d3b9d2c2615b592a3b158127796821475c6bc97898a05b45bb8,d8d56a7a485565a47183a4bfe9659448405c79b0a6290bd530f6180d7f255a65
O007-CORR-0127,O007-FREMLIN-V2-S244,authority/fremlin/source/mt2.2016/mt244.tex,420-421,two bounds both use integral_X |f-g|^p <= epsilon^p,source/id-ID/mt244.tex,433-434,second bound uses integral_X |f-h|^p <= epsilon^p,mathematical-duplicated-approximant,The analogous construction and the immediately following use of both approximants require separate bounds for g and h; repeating g leaves h uncontrolled.,363,0dd4cb67188e625972cbce612786b4e49aeeba8b96fc06aee06d53bf5c913595,99442ac460e51f961847a761b009e2ffd3b200bbfd1ea116021ce6b8a440763c
O007-CORR-0128,O007-FREMLIN-V2-S244,authority/fremlin/source/mt2.2016/mt244.tex,576-578,f belongs to \eusm L^q,source/id-ID/mt244.tex,594-596,f belongs to \eusm L^p,mathematical-wrong-function-space,"The argument begins with f in L^p, h acts on L^p, and the vanishing property is required for L^p. L^q is the wrong space.",499,e5ccc76a57d193eeac2f969533a205228be803d8bd1165fdbf996186c37d7fd0,26a37273984ba6ca72492c96fdefed9c843137a7a36ec572d8bd667f46dc0ad0
O007-CORR-0129,O007-FREMLIN-V2-S244,authority/fremlin/source/mt2.2016/mt244.tex,784-785,w=\sup A'=\sup A,source/id-ID/mt244.tex,807-808,w_1=\sup A'=\sup A,mathematical-wrong-least-upper-bound-variable,w is an arbitrary upper bound; the constructed w_1 has just been proved to be the least upper bound.,661,ba32e5a39253ed5f0c3180a2e50f03386be474ce4a77aeba2c534f263f27eeed,5eb9962a3eadf67243193a3bfa0b4d41a0124f4ac85262e0a152322648dfe8f9
O007-CORR-0130,O007-FREMLIN-V2-S244,authority/fremlin/source/mt2.2016/mt244.tex,927-930,phi_1' subtracts two identical (1/t-1)^(p-2) terms,source/id-ID/mt244.tex,951-954,first term is (1/t+1)^(p-2),mathematical-wrong-derivative-term,The duplicated term would make the derivative zero and contradict the next equality. The first term must have +1 to factor to the displayed phi_0' identity.,782,f74ec2606d5230a1dbbfc4550af7125b84b8828fdc88211827f16c7f9a1581aa,347a4a69815026cfddc3adf1097828385225166af3e3d841af6247a63377e7fa
O007-CORR-0131,O007-FREMLIN-V2-S245,authority/fremlin/source/mt2.2016/mt245.tex,226,\bar\tau_F(u),source/id-ID/mt245.tex,217,\bar\tau_F(cu),mathematical-missing-scalar-argument,Otherwise the asserted limit as c tends to zero does not depend on c.,170,97d3cf3e77e70809464f8b67a9c86c979f22dcef8ef1c96a2439110ee7dba7b0,effac290593bfdced18d56849db057bf70fa58cc1f37e0c0edeb994a3648a03a
O007-CORR-0132,O007-FREMLIN-V2-S245,authority/fremlin/source/mt2.2016/mt245.tex,241,u^+=u\wedge0,source/id-ID/mt245.tex,233,u^+=u\vee0,mathematical-wrong-positive-part-operation,"The positive part is the lattice join with zero, as defined and used in 241 and 244.",181,ee2166f062e4ac89f34414b52fbb2f66aab6bc8a2c5ab21652d758fe65660a59,ea63d901f49e5525d9e2fe476506b03c2a3fa88ac9883310b162a373d0548af1
O007-CORR-0133,O007-FREMLIN-V2-S245,authority/fremlin/source/mt2.2016/mt245.tex,242,u^-=(-u)\wedge0,source/id-ID/mt245.tex,233,u^-=(-u)\vee0,mathematical-wrong-negative-part-operation,"The negative part is the lattice join of -u with zero, as defined and used in 241 and 244.",182,7074ced3148b25f2a58626c75de2c4c9d1ea0ca7f9550a08113a6c7064970f02,9497db25504fa3c40e6d1990a173f9023fc0c251bf37d55d9d7d8da33e42a6c6
O007-CORR-0134,O007-FREMLIN-V2-S245,authority/fremlin/source/mt2.2016/mt245.tex,264,v^{\ssbullet}=v,source/id-ID/mt245.tex,255,g^{\ssbullet}=v,mathematical-wrong-representative-variable,g is the measurable representative selected for v; applying the equivalence-class operator to v itself is ill-typed.,212,ad35c3a5587137d2ec5b6e8ea5bb56c0cf6e23cc9e72b7045189cf27528285cf,9758bd0821eef40607501239b476d6b25cdef27f2f690e828f682a76c0bfd5b0
O007-CORR-0135,O007-FREMLIN-V2-S245,authority/fremlin/source/mt2.2016/mt245.tex,304,"\rho_F(\bar h(v),\bar h(u))",source/id-ID/mt245.tex,300,"\bar\rho_F(\bar h(v),\bar h(u))",mathematical-wrong-quotient-pseudometric,"The arguments lie in quotient space L^0, whose pseudometric is bar-rho_F.",230,ff67e1e867d49468c6826edfa8fd63d0dd64604b363202d28deb8a86967a3368,f9a83be4b78cb2c3b85c8b610cffd248efd5fc656eafdf1abcfdabeb34f4ea17
O007-CORR-0136,O007-FREMLIN-V2-S245,authority/fremlin/source/mt2.2016/mt245.tex,304,"\rho_F(v,u)",source/id-ID/mt245.tex,301,"\bar\rho_F(v,u)",mathematical-wrong-quotient-pseudometric,"The variables are elements of quotient space L^0, so the bar-rho_F pseudometric is required.",231,a79125a0d671f745762b542b1ecd8fb37fe476acd384ca1935bb6c329d41e739,535dc598ba52fbf01e0367242c87cdfd06677015af35d9c40861f3370f628267
O007-CORR-0137,O007-FREMLIN-V2-S245,authority/fremlin/source/mt2.2016/mt245.tex,321,"\min(1,|h(g_n(x))-h(f(x))|\,\mu(dx)",source/id-ID/mt245.tex,316,"\min(1,|h(g_n(x))-h(f(x))|)\,\mu(dx)",mathematical-missing-parenthesis,The min expression must close before the measure differential.,253,ec5fee05eb293c761df30ebd3fe284b18773dd766915ce424fc67ae51cf86780,2b286881e43a444044ae10ddfc958f587b7cd8f820fb46dc3f21678b08c2cb55
O007-CORR-0138,O007-FREMLIN-V2-S245,authority/fremlin/source/mt2.2016/mt245.tex,474,\bigcap_{k\le n}A_n(F),source/id-ID/mt245.tex,467,\bigcap_{k\le n}A_k(F),mathematical-wrong-intersection-index,The finite filter intersection over earlier choices is what makes consecutive selections share A_n(F) and proves the next estimate.,386,2a301c8d289e17fd248bef2c212f93536dcc8087de9eab748956dcc4e5d2063c,8c22851e294a75eb3329dc60d8b1878e44de32078eba1cbe0aeb7ced6e7839ba
O007-CORR-0139,O007-FREMLIN-V2-S245,authority/fremlin/source/mt2.2016/mt245.tex,658,"\min(f(x),1)",source/id-ID/mt245.tex,663,"\min(|f(x)|,1)",mathematical-missing-absolute-value,"The defining functional tau_F uses the modulus of f, so the equivalent formula must also use |f(x)|.",563,0a791e7f905ad81b23715eb3946a0fcb7c886166b182ab6c77924a1b9cb9ea1e,5b7225d4956b22b2780db997c7c1503f7c3de39304bc904b4774054f84053a0b
O007-CORR-0140,O007-FREMLIN-V2-S245,authority/fremlin/source/mt2.2016/mt245.tex,659,f(x)>\epsilon,source/id-ID/mt245.tex,664,|f(x)|>\epsilon,mathematical-missing-absolute-value,"The equivalent tail formulation of tau_{F,epsilon} is defined by the modulus of f.",564,94602e2e1fd54d5191391a89151328524aa62f37ea1a544792da08859af80e57,69c2e91044c47c1e2cba0da15540fdd1d91ad35e04d03cfc48e2b731d8421908
O007-CORR-0141,O007-FREMLIN-V2-S245,authority/fremlin/source/mt2.2016/mt245.tex,1074,"h(f_{1n},...,f_{kn})",source/id-ID/mt245.tex,1067,"h(f_{1n},...,f_{rn})",mathematical-wrong-terminal-index,The composite has r input sequences; k is only the bound variable in the preceding family statement.,959,d3a1addf5534697bfbd1c053fcb177d0bb546497c0fe33c537c851166a3d55a0,a0d7ecc9992d5796f862d46e2b04c730dcdcdb159c170469935dae5b01f28b0a
O007-CORR-0142,O007-FREMLIN-V2-S245,authority/fremlin/source/mt2.2016/mt245.tex,1075,"h(f_1,...,f_k)",source/id-ID/mt245.tex,1068,"h(f_1,...,f_r)",mathematical-wrong-terminal-index,The limiting composite has all r arguments; k is not the terminal index here.,960,f508b311faa150fe7445516f7ca8c90c6df4972ad5e975051cde4b0eeb8a2d72,1d8e9e5e85d346ea1cd412c1618327744551a4d75532dacb2499ae5cc2b20779
O007-CORR-0143,O007-FREMLIN-V2-S245,authority/fremlin/source/mt2.2016/mt245.tex,1182,|f(x)|\ge a,source/id-ID/mt245.tex,1169,|f(x)|>a,mathematical-wrong-distribution-tail-inequality,"With >=, a non-null space prevents the stated minimum at rho(0,0). The strict distribution tail gives the intended metric and matches 245F.",1072,cc2b72960a3a499da0b30ad8e158cbe82e172ac0ff56ede140a07e793efc8c10,ef152ff738813aed93e6ddf07c253c4192ec08f1f9ac27d12a4d07a38b962d1f
O007-CORR-0144,O007-FREMLIN-V2-S245,authority/fremlin/source/mt2.2016/mt245.tex,1185,rho formula with unclosed \min(,source/id-ID/mt245.tex,1173,rho formula with closed \min(...),mathematical-missing-parenthesis,The minimum expression defining rho is missing its closing parenthesis.,1076,ac9d9d80c792fcbf27d427e987b77075d0e86999fff41be0d1f8d5585e76d773,0a965dc15f1d3d8db9bcd41b4a4f4da582d5948d12a1d8523286e1e3141b0b13
O007-CORR-0145,O007-FREMLIN-V2-S246,authority/fremlin/source/mt2.2016/mt246.tex,124,|a|\int_E(|u|-M\chi E)^+,source/id-ID/mt246.tex,119,|a|\int(|u|-M\chi E)^+,mathematical-wrong-integral-domain,An integral restricted to E cannot control the tail outside E; homogeneity and uniform integrability require the whole-space integral.,72,60d234b23eec112d15869cb4ec78a0d9f4025a1119516fae1273e20b4d96d97f,485dc98971e56ec87aff5a7a805134db2c4cec3c9f9fcfabfdb2c8ed8eb7eb1f
O007-CORR-0146,O007-FREMLIN-V2-S246,authority/fremlin/source/mt2.2016/mt246.tex,125,\int_E(|v|-|a|M\chi E)^+,source/id-ID/mt246.tex,121,\int(|v|-|a|M\chi E)^+,mathematical-wrong-integral-domain,The conclusion likewise needs the whole-space integral from Definition 246Ab.,74,5fc58fbc9ec3e5f685d680f714fc542576ce68d73372d8298feeee74ac1422ae,a46df8e57eb2a04bef1446e3715a1c0d093d21f53f66e47297a8a3dcdf06aa7c
O007-CORR-0147,O007-FREMLIN-V2-S246,authority/fremlin/source/mt2.2016/mt246.tex,438,\int_{X\setminus E}|u|\le\delta,source/id-ID/mt246.tex,433,\int_{X\setminus E}|u|\le2\epsilon,mathematical-wrong-tail-bound,Applying 246F to u chi(X minus E) and the preceding epsilon bound gives 2 epsilon; delta has no such role.,377,ccd7e7379fd9d688eb229496e60fb70378b16c60a54ce400b832378eab97f649,54041868591edd83c6e4a21130a1296ccab5552baa7c57b4630f9c23883cdb29
O007-CORR-0148,O007-FREMLIN-V2-S246,authority/fremlin/source/mt2.2016/mt246.tex,636,\int_E(v-M\chi E)^+,source/id-ID/mt246.tex,633,\int(v-M\chi E)^+,mathematical-wrong-integral-domain,Uniform integrability of the singleton {v} supplies a whole-space integral; restricting to E leaves the tail uncontrolled.,525,536402ed148fb6a4da0af5c45635bdc3c48503ab81f9f808ac059a17453b3ae6,d441857be9f0655b8899d38f695ec8e4269856ccef3059cc635413be43c0bf02
O007-CORR-0149,O007-FREMLIN-V2-S246,authority/fremlin/source/mt2.2016/mt246.tex,643-644,concluding display uses two \int_E terms,source/id-ID/mt246.tex,641-642,concluding display uses whole-space integrals,mathematical-wrong-integral-domain,Both displayed integrals must be whole-space integrals to prove Definition 246Ab.,528,d830e7d9b9036784291d597e745e911b561182e41f8e8eda62a70a42077a62f2,29eba0aded2dc3511244e4e2321c8e8fe90596199ab81ae6967656bae1d7cc60
O007-CORR-0150,O007-FREMLIN-V2-S246,authority/fremlin/source/mt2.2016/mt246.tex,848,\mu=\sum a_n\nu_n,source/id-ID/mt246.tex,845,\mu=\sum a_n|\nu_n|,mathematical-invalid-control-measure,The nu_n are signed functionals. A positive common control measure must use total variations; the signed sum can cancel and need not be a measure.,737,f613140be411f5d2a0d55a7825286816994c86ef05f14a657959b3b124b8a3d6,3944d901d08ca0ef1e085c58061918e884e9cec4d8541149b600baeea00cabf2
O007-CORR-0151,O007-FREMLIN-V2-S247,authority/fremlin/source/mt2.2016/mt247.tex,351,\sum a_i\int_{F_i}u,source/id-ID/mt247.tex,343,\sum a_i\int_{F_i}u_0,mathematical-free-variable-in-integrand,This display decomposes the integral of u_0 and must use the just-proved identity integral over F_i of u_0 = nu F_i. Bare u is the unrelated filter variable.,267,875fe3b6f0d32179b099dd198a3d167554cd410a9cd7aa3abb0c552533f365e4,a508d0fbf80b4e793d82ae86ab517a55254fcd5a79a6277a2a1d8a035f7158de
O007-CORR-0152,O007-FREMLIN-V2-S247,authority/fremlin/source/mt2.2016/mt247.tex,186-192,u belongs to every weakly open set containing the tail,source/id-ID/mt247.tex,182-186,"u is a cluster point of every tail, so each weak neighborhood meets it",mathematical-wrong-cluster-point-characterization,The proof needs u to be a cluster point of each tail in order to choose a tail member in the weak neighborhood; belonging to open sets that contain the tail is unrelated.,,,
O007-CORR-0153,O007-FREMLIN-V2-S247,authority/fremlin/source/mt2.2016/mt247.tex,274,shows that 243Gb it is nearly valid,source/id-ID/mt247.tex,268-269,menunjukkan bahwa 243Gb hampir berlaku,source-prose-duplication,The stray 'it' makes the authority sentence ungrammatical; the Indonesian text retains the intended clause.,,,
