schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,semantic_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-104,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122G,104,122,122,122G,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt122.tex:987: locate it in 122G, 122H and 122K.   The point is that the ideas of","{""basis"":""literal printed source expression '122G'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-105,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122H,105,122,122,122H,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt122.tex:987: locate it in 122G, 122H and 122K.   The point is that the ideas of","{""basis"":""literal printed source expression '122H'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-106,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122K,106,122,122,122K,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt122.tex:987: locate it in 122G, 122H and 122K.   The point is that the ideas of","{""basis"":""literal printed source expression '122K'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-107,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122A,107,122,122,122A,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt122.tex:988: 122A-122F apply to a much wider class of structures $(X,\Sigma,\mu)$,","{""basis"":""literal printed source expression '122A-122F'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-108,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122B,108,122,122,122B,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt122.tex:988: 122A-122F apply to a much wider class of structures $(X,\Sigma,\mu)$,","{""basis"":""literal printed source expression '122A-122F'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-109,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122C,109,122,122,122C,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt122.tex:988: 122A-122F apply to a much wider class of structures $(X,\Sigma,\mu)$,","{""basis"":""literal printed source expression '122A-122F'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-110,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122D,110,122,122,122D,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt122.tex:988: 122A-122F apply to a much wider class of structures $(X,\Sigma,\mu)$,","{""basis"":""literal printed source expression '122A-122F'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-111,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122E,111,122,122,122E,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt122.tex:988: 122A-122F apply to a much wider class of structures $(X,\Sigma,\mu)$,","{""basis"":""literal printed source expression '122A-122F'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-112,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122F,112,122,122,122F,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt122.tex:988: 122A-122F apply to a much wider class of structures $(X,\Sigma,\mu)$,","{""basis"":""literal printed source expression '122A-122F'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-113,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122G,113,122,122,122G,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt122.tex:992: that makes all the rest possible is 122G, which is founded on 112Cf.","{""basis"":""literal printed source expression '122G'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-114,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S112-SEG-112CF,114,122,122,112Cf,resolved-in-corpus,"authority/fremlin/source/mt1.2011/mt122.tex:992: that makes all the rest possible is 122G, which is founded on 112Cf.","{""basis"":""literal printed source expression '112Cf'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-115,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122G,115,122,122,122G,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt122.tex:993: And after 122G-122K, the rest of the section, although by no means","{""basis"":""literal printed source expression '122G-122K'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-116,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122H,116,122,122,122H,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt122.tex:993: And after 122G-122K, the rest of the section, although by no means","{""basis"":""literal printed source expression '122G-122K'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-117,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122I,117,122,122,122I,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt122.tex:993: And after 122G-122K, the rest of the section, although by no means","{""basis"":""literal printed source expression '122G-122K'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-118,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122J,118,122,122,122J,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt122.tex:993: And after 122G-122K, the rest of the section, although by no means","{""basis"":""literal printed source expression '122G-122K'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-119,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122K,119,122,122,122K,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt122.tex:993: And after 122G-122K, the rest of the section, although by no means","{""basis"":""literal printed source expression '122G-122K'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-120,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122K,120,122,122,122K,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:996: that the functional defined in 122K behaves as we expect it to.,"{""basis"":""literal printed source expression '122K'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-121,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122G,121,122,122,122G,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt122.tex:998: Many of the results of this section (including the key one, 122G) will","{""basis"":""literal printed source expression '122G'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-122,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122JA,122,122,122,122Ja,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt122.tex:1000: should remark on Lemma 122Ja, which will periodically recur as a most","{""basis"":""literal printed source expression '122Ja'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-123,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122RA,123,122,122,122Ra,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:1002: 122Ra).,"{""basis"":""literal printed source expression '122Ra'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-124,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122P,124,122,122,122P,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:1006: $|f|$ (122P).   This means that although the Lebesgue integral extends,"{""basis"":""literal printed source expression '122P'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-125,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,,125,122,122,134K,selected-corpus-pending,"authority/fremlin/source/mt1.2011/mt122.tex:1007: the `proper' Riemann integral (see 134K below), there are functions","{""basis"":""literal printed source expression '134K'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-126,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,,126,122,122,283D,selected-corpus-pending,"authority/fremlin/source/mt1.2011/mt122.tex:1014: (For full proofs of these assertions, see 283D and 282Xm in Volume","{""basis"":""literal printed source expression '283D'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-127,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,exercise-reference,,127,122,122,282Xm,selected-corpus-pending,"authority/fremlin/source/mt1.2011/mt122.tex:1014: (For full proofs of these assertions, see 283D and 282Xm in Volume","{""basis"":""literal printed source expression '282Xm'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-128,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,volume-reference,O007-FREMLIN-V2,128,122,122,Volume 2,resolved-in-corpus,"authority/fremlin/source/mt1.2011/mt122.tex:1014: (For full proofs of these assertions, see 283D and 282Xm in Volume","{""basis"":""literal printed source expression 'Volume 2'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-129,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S112-SEG-112BD,129,122,122,112Bd,resolved-in-corpus,"authority/fremlin/source/mt1.2011/mt122.tex:1023: Consider the example of counting measure $\mu$ on $\Bbb N$ (112Bd,","{""basis"":""literal printed source expression '112Bd'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-130,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,exercise-reference,O007-FREMLIN-V1-S122-SEG-122XD,130,122,122,122Xd,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt122.tex:1024: 122Xd).   The structure $(\Bbb N,\Cal P\Bbb N,\mu)$ is invariant under","{""basis"":""literal printed source expression '122Xd'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-131,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,section-reference,,131,122,122,\S283,selected-corpus-pending,authority/fremlin/source/mt1.2011/mt122.tex:1047: place of $\int_{-\infty}^{\infty}f$ (see \S283).   A vast number of,"{""basis"":""literal printed source expression '\\\\S283'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-132,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,chapter-reference,,132,122,122,Chapter 48,outside-selected-corpus-unresolved,"authority/fremlin/source/mt1.2011/mt122.tex:1053: integrals, see Chapter 48 in Volume 4.)","{""basis"":""literal printed source expression 'Chapter 48'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-133,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,volume-reference,,133,122,122,Volume 4,outside-selected-corpus-unresolved,"authority/fremlin/source/mt1.2011/mt122.tex:1053: integrals, see Chapter 48 in Volume 4.)","{""basis"":""literal printed source expression 'Volume 4'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-134,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,,134,122,122,134C,selected-corpus-pending,authority/fremlin/source/mt1.2011/mt122.tex:1059: which way to turn.   In 134C below I mention the question of whether,"{""basis"":""literal printed source expression '134C'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
