schema_version,record_type,id,resource_kind,uri,local_path,bytes,sha256,rows,file_count,expanded_bytes,relation,verification_status,provenance
1.1.0,resource,O007-RESOURCE-MT221-SOURCE,official-source-member,,authority/fremlin/source/mt2.2016/mt221.tex,12734,e99d61ec142367b23394baf39cc30a525d26d46f4c0c481f6c59184aff6efc3e,,,,official mt2.2016 authority member for O007-FREMLIN-V2-S221,frozen official source bytes verified,"{""basis"":""Exact Chapter 22 witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""chapter22-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT221-TARGET,translated-target,,source/id-ID/mt221.tex,14500,4cdb7083d2256342100a485330627827ebfdae3ab44a1aa75f89f6be2de2453b,,,,complete id-ID editable target for O007-FREMLIN-V2-S221,structural and semantic QA pass; backend checkpoint remains pending reader admission,"{""basis"":""Exact Chapter 22 witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""chapter22-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT221-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT221-STRUCTURAL-QA,structural-qa-receipt,,qa/mt221-structural-qa.json,1754,a3bfd325205402aae26156383d16301afa4523b68f2e8631563cbe264bac7bcd,,,,source-target structural replay for O007-FREMLIN-V2-S221,pass=true; exact source and target identities verified,"{""basis"":""Exact Chapter 22 witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""chapter22-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT221-SOURCE"",""O007-RESOURCE-MT221-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT222-SOURCE,official-source-member,,authority/fremlin/source/mt2.2016/mt222.tex,36080,254076a7e3cc31cf27bd804f4c62b4faf63b4f965cb30a1325bec951793312c4,,,,official mt2.2016 authority member for O007-FREMLIN-V2-S222,frozen official source bytes verified,"{""basis"":""Exact Chapter 22 witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""chapter22-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT222-TARGET,translated-target,,source/id-ID/mt222.tex,37626,4356f1772dd33447024fbb1855619ac2e1bbfffbd9f5debf13c8aa43cef0152d,,,,complete id-ID editable target for O007-FREMLIN-V2-S222,structural and semantic QA pass; backend checkpoint remains pending reader admission,"{""basis"":""Exact Chapter 22 witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""chapter22-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT222-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT222-STRUCTURAL-QA,structural-qa-receipt,,qa/mt222-structural-qa.json,4762,c33d5fce9373d76944f8c53293b5dfb72c596e6fc14db95949a03082d09699d0,,,,source-target structural replay for O007-FREMLIN-V2-S222,pass=true; exact source and target identities verified,"{""basis"":""Exact Chapter 22 witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""chapter22-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT222-SOURCE"",""O007-RESOURCE-MT222-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT223-SOURCE,official-source-member,,authority/fremlin/source/mt2.2016/mt223.tex,16259,d8ed5797d9478e1f5421c5f23f36fbdfa26e833992ed067f44c006d0c3a40760,,,,official mt2.2016 authority member for O007-FREMLIN-V2-S223,frozen official source bytes verified,"{""basis"":""Exact Chapter 22 witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""chapter22-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT223-TARGET,translated-target,,source/id-ID/mt223.tex,16570,e512adcc6297db3fb52862eed42199929aa596d17d8a57ee9961c38d173b94ce,,,,complete id-ID editable target for O007-FREMLIN-V2-S223,structural and semantic QA pass; backend checkpoint remains pending reader admission,"{""basis"":""Exact Chapter 22 witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""chapter22-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT223-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT223-STRUCTURAL-QA,structural-qa-receipt,,qa/mt223-structural-qa.json,2376,2d0a95b1b71eacd7fa5df0a2f51caab713cc0834e201915cdfbe2b408d30a32a,,,,source-target structural replay for O007-FREMLIN-V2-S223,pass=true; exact source and target identities verified,"{""basis"":""Exact Chapter 22 witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""chapter22-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT223-SOURCE"",""O007-RESOURCE-MT223-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT224-SOURCE,official-source-member,,authority/fremlin/source/mt2.2016/mt224.tex,31804,de4302ee8f5992cda3d221d95df6280cbba9ef4b85e252736da5ced2e85fd21c,,,,official mt2.2016 authority member for O007-FREMLIN-V2-S224,frozen official source bytes verified,"{""basis"":""Exact Chapter 22 witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""chapter22-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT224-TARGET,translated-target,,source/id-ID/mt224.tex,34064,18e8e226c77e4f7f488ebfdc32eaf5060717f95ce29caf10443c401b6b96dc5c,,,,complete id-ID editable target for O007-FREMLIN-V2-S224,structural and semantic QA pass; backend checkpoint remains pending reader admission,"{""basis"":""Exact Chapter 22 witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""chapter22-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT224-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT224-STRUCTURAL-QA,structural-qa-receipt,,qa/mt224-structural-qa.json,4592,1fedc96b91d91e5dedcc2f965fd490910f6f76b880654399e5837e06ec8b648b,,,,source-target structural replay for O007-FREMLIN-V2-S224,pass=true; exact source and target identities verified,"{""basis"":""Exact Chapter 22 witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""chapter22-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT224-SOURCE"",""O007-RESOURCE-MT224-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT225-SOURCE,official-source-member,,authority/fremlin/source/mt2.2016/mt225.tex,42546,f1eab749b74af0c8ebe717c6feb3268fdb2c608964d89e32eba0be912d8b6bc1,,,,official mt2.2016 authority member for O007-FREMLIN-V2-S225,frozen official source bytes verified,"{""basis"":""Exact Chapter 22 witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""chapter22-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT225-TARGET,translated-target,,source/id-ID/mt225.tex,45150,f52b0bc59447a580edbbea026a893c40cac080d3b7d8baea17d0a8608651855c,,,,complete id-ID editable target for O007-FREMLIN-V2-S225,structural and semantic QA pass; backend checkpoint remains pending reader admission,"{""basis"":""Exact Chapter 22 witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""chapter22-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT225-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT225-STRUCTURAL-QA,structural-qa-receipt,,qa/mt225-structural-qa.json,5385,5692d86727c186b9e4bc85702d2a366fa492cf92c2ed0d11e46250f457741e9f,,,,source-target structural replay for O007-FREMLIN-V2-S225,pass=true; exact source and target identities verified,"{""basis"":""Exact Chapter 22 witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""chapter22-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT225-SOURCE"",""O007-RESOURCE-MT225-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT226-SOURCE,official-source-member,,authority/fremlin/source/mt2.2016/mt226.tex,26818,8257cb375a83e7c8539b4bb550954e4c1166e236e0629099c24e04174573134e,,,,official mt2.2016 authority member for O007-FREMLIN-V2-S226,frozen official source bytes verified,"{""basis"":""Exact Chapter 22 witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""chapter22-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT226-TARGET,translated-target,,source/id-ID/mt226.tex,29323,1a3ee4ac2e0cdcd63d73172ec974ed5b3250dc4c65535a662b175a56e0fd23a8,,,,complete id-ID editable target for O007-FREMLIN-V2-S226,structural and semantic QA pass; backend checkpoint remains pending reader admission,"{""basis"":""Exact Chapter 22 witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""chapter22-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT226-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT226-STRUCTURAL-QA,structural-qa-receipt,,qa/mt226-structural-qa.json,4055,cd7a029eb8fd0c8e54fabaa89ceb6494f25c18efff4b61902442ef8f12ad0438,,,,source-target structural replay for O007-FREMLIN-V2-S226,pass=true; exact source and target identities verified,"{""basis"":""Exact Chapter 22 witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""chapter22-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT226-SOURCE"",""O007-RESOURCE-MT226-TARGET""]}"
